Text,Label
"Kecwa banget karena Indonesia batal menjadi tuan rumah di Piala Dunia U-20 
Hasto Kristiyanto
https://t.co/9uJZJkNiR1",negatif
sedih gak sih piala dunia u 20 ngak jadi di indo,positif
"Sekjen PDIP Hasto Kristiyanto mengklaim sudah melobi pemerintah Joko Widodo agar Tim Nasional (Timnas) sepak bola Israel tak bertanding di Bali dalam gelaran Piala Dunia U-20.
https://t.co/TlfRVnwdKb",netral
"Menurut Samloy, mantan bos Inter Milan itu sudah bekerja keras dan mengerahkan energi maksimal untuk bisa mewujudkan tim squad Garuda untuk tampil di Piala Dunia U-20.
https://t.co/KadpzIHJ1B
Pupus Mimpi Anak Bangsa
#DukaTimnas",positif
"Sekjen PDIP Hasto Kristiyanto mengklaim sudah melobi pemerintah Jokowi agar Tim Nasional (Timnas) sepak bola Israel tak bertanding di Bali dalam gelaran Piala Dunia U-20.
https://t.co/WF7CvTNHTg",netral
"Tak hanya para pemain, orang-orang di balik layar pun ikut merasakan perasan sedih dan kecewa ini.
Termasuk orang-orang yang sebelumnya telah berjuang menjadikan Indonesia layak menjadi tuan rumah Piala Dunia U-20.
#DukaTimnas
Pupus Mimpi Anak Bangsa
https://t.co/CbmvhOfRFS",negatif
"Presiden Ngaku Pusing 2 Minggu soal Piala Dunia U-20: Persiapannya 3 Tahun

Baca Selengkapnya: https://t.co/I17F8bqk41

#BeritaTerkini #media #Online #news #BreakingNews #jokowi #FIFAU20WorldCup #FIFAWorldCup #Indonesia",positif
"Rugi Triliunan Akibat Tuan Rumah Piala Dunia U-20 Batal, PSI: Jadikan Pelajaran https://t.co/0sTiGomeLp",negatif
"Pada momen batalnya Piala Dunia U-20 tersebut, Hugo pun menceritakan keluargalah yang selalu menyemangatinya
#DukaTimnas
Pupus Mimpi Anak Bangsa
https://t.co/uK7KAbp509",positif
@SantorinisSun Piala dunia u-20 gimana kabarnya/...tim zionis Israel kapan main/datang kapan...haha https://t.co/jTnVZ2xXaB,netral
"Batal Jadi Tuan Rumah Piala Dunia U-20, Sandiaga Uno Sebut Indonesia Taksir Kerugian Minimal Rp 3,7 Triliun
https://t.co/jq0eJ5xbkR",negatif
"@billy4riez Benar kata @Don_dasco sangat mungkin terjadi Koalisi Raksasa KIR + KIB

Dan bersama kita bertanding dengan Kelompok KADRUN BUNGUL partai partai :
PDI,-P, NASDEM,PKS, DEMOKRAT yang menolak Piala Dunia U-20 https://t.co/jpkKUpfPZV",positif
"Batal Jadi Tuan Rumah Piala Dunia U-20, Jokowi: Gara-gara Bola Pusing Betul Saya https://t.co/7NFnXq4QMe",negatif
"Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono mempertanyakan kinerja pemerintah dalam membangun ruang dialog, memprediksi, dan berkomunikasi dengan seluruh pemangku kepentingan terkait penyelenggaraan Piala Dunia U-20.

#DemokratS14P
AHY Dukung Timnas https://t.co/Cn4kyFqEY3",positif
"Erick Thohir Sudah Berjuang Keras untuk Piala Dunia U-20
#DukaTimnas
Pupus Mimpi Anak Bangsa https://t.co/yfunAxvNVN",negatif
"Perjuangannya begitu kerasa pak untuk piala dunia U-20
Pupus Mimpi Anak Bangsa
#DukaTimnas
https://t.co/HeSSXjQy8s",netral
"Alhamdulillah setidaknya pak Erick Thohir telah memperjuangkan sepakbola Indonesia dan beliau diberikan apresiasi atas keringat demi piala dunia U-20
Pupus Mimpi Anak Bangsa
#DukaTimnas
https://t.co/Y5zcAoMoZb",positif
"Erick Thohir mendapatkan apresiasi atas perjuangannya demi piala dunia U-20 Pupus Mimpi Anak Bangsa
#DukaTimnas https://t.co/ZNtO2i8mFg",positif
"Ketua Umum Pengurus Besar Forum Akademisi Penggemar Sepak Bola Indonesia (PB FAPSI) Amsori Bahruddin Syah mengatakan perjalanan panjang sudah ditempuh Erick Thohir dalam memastikan Indonesia bisa sukses sebagai tuan rumah Piala Dunia U-20 2023.
#DukaTimnas
Pupus Mimpi Anak Bangsa https://t.co/Jm8ruhZ7D6",positif
Piala Dunia U-20: Batas Tipis Olahraga dan Politik  https://t.co/KmeAvdNW2p,netral
"Batal Jadi Tuan Rumah Piala Dunia U-20, Sandiaga Uno Sebut Indonesia Taksir Kerugian Minimal Rp3,7 Triliun  https://t.co/P93Lcbonrs",negatif
"Yang bikin piala dunia u-20 batal di Indonesia yaa
Hasto Kristiyanto

https://t.co/6xpKUe2Yva",netral
"Berharap duka akan tercoretnya indonesia sebagai tuan rumah Piala Dunia U-20 bisa diganti dengan hal yang lebih baik untuk kedepannya. Dan terima kasih untuk semua perjuangan mereka yang sudah dilakukan. 
#DukaTimnas
Pupus Mimpi Anak Bangsa
https://t.co/jQDYOw0On9",positif
"Jujur sih kecewa Indonesia gagal menjadi Tuan Rumah di Piala Dunia  U-20 Hasto Kristiyanto 

https://t.co/pNo83AJftV",negatif
"Seharusnya kan Piala Dunia U-20 harus jadi dilaksanakan di Indonesia, lah ini kok gini?
Kenapa sih Hasto Kristiyanto?

Hasto Klaim PDIP Sudah Lobi Pemerintah Tolak Timnas Israel Sejak 2022 https://t.co/ujrBXJNDmk",positif
"Sayang banget nih Pildun u20 batal digelar di Indonesia. Padahal Hasto Kristiyanto sudah melobi agar Tim Nasional sepak bola Israel tak bertanding di Bali dalam gelaran Piala Dunia U-20.
https://t.co/BxojhqfU5T",negatif
"Dapat dari berita, is that true pak Hasto Kristiyanto mengklaim sudah melobi pemerintah Joko Widodo agar Tim Nasional (Timnas) sepak bola Israel tak bertanding di Bali dalam gelaran Piala Dunia U-20 ??",positif
"Keringat dan air mata tumpah demi piala dunia U-20 mendapatkan apresiasi Pupus Mimpi Anak Bangsa
#DukaTimnas https://t.co/0c3gfRt4eJ",positif
"Duch kecewa banget kalau Indonesia batal jadi tuan rumah Piala Dunia U-20. 
Hasto Kristiyanto
https://t.co/gfulUWefOu",negatif
miris juga liat toko jualan merch piala dunia u-20 tiap masuk fx :(,negatif
"Hasto Kristiyanto mengklaim sudah melobi pemerintah Joko Widodo agar Timnas sepak bola Israel tak bertanding di Bali dalam gelaran Piala Dunia U-20. Trus knp rame menjelang acara😏

https://t.co/IVyo23iyEm",netral
"Hasto mengklaim PDIP sudah melobi pemerintah menolak timnas Israel, benarkah?
Rasanya sungguh sedih saat mendengar Indonesia di batalkan jadi tuan rumah Piala Dunia U-20
Hasto Kristiyanto
https://t.co/QxHvhpgWf0",negatif
"Kecewa banget pokoknya batalnya Piala Dunia U-20 di Indonesia

Hasto Kristiyanto https://t.co/3sbMZ5M2Pn",negatif
"REAKSI MENOLAK ISRAEL DALAM AJANG PIALA DUNIA U-20 TIDAK AKAN MERUGIKAN ISRAEL,TIDAK AKAN JUGA MENGUNTUNGKAN PALESTINA!!!

TETAPI MENELANJANGI INDONESIA DIMATA DUNIA INTERNASIONAL.",negatif
"Seluruh masyarakat berduka akibat pembatalan piala Dunia U-20 2023 
#DukaTimnas
Pupus Mimpi Anak Bangsa
https://t.co/3hdHSvyabY",negatif
"Tetap semangat
Gaes👍
Semua pecinta bola Indonesia 🇮🇩 sedih bangets😭setelah tahu kalo Indonesia 🇮🇩 dibatalkan menjadi tuan rumah Piala dunia U-20 oleh FIFA

OMG Sudah depan mata nih masih aja bisa lepas juga main di piala dunia 😒

Hasto Kristiyanto
https://t.co/l0a1p4HjbU",positif
"Menurut Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono, Indonesia telah banyak mengeluarkan uang yang bersumber dai 'pajak' rakyat untuk sejumlah perbaikan sarana prasarana untuk menjadi tuan rumah Piala Dunia U-20.

#DemokratS14P
AHY Dukung Timnas https://t.co/vOK0TDptuY",positif
"Sangat memprihatinkan sepak bola Indonesia menangis meratapi FIFA yang mencabut hak tuan rumah piala Dunia U-20 2023 .Hasto Kristiyanto juga menyesalinya

https://t.co/zGbgto5kTQ",negatif
"Sekjen PDIP Hasto Kristiyanto mengklaim sudah melobi pemerintah Joko Widodo agar Tim Nasional sepak bola Israel tak bertanding di Bali dalam gelaran Piala Dunia U-20
https://t.co/ozW3MeOlbl",netral
"Terus siapa nih yg mau tanggung jawab atas gagalnya timnas u-20 tampil di piala dunia? Hasto Kristiyanto
https://t.co/5DYBXW9IW4",negatif
"Terus kalo udah gini gimana? Timnas u-20 jadi gagal tampil di piala dunia. Hasto Kristiyanto
https://t.co/4UzMOC5MwK",negatif
"Gue udah berharap banget pas Indonesia jadi tuan rumah piala dunia u-20 bakalan seru dan bangga pastinya eh taunya batal. Hasto Kristiyanto
https://t.co/K58W8HKgYp",positif
"Tunas muda Timnas gak bisa berlaga di Piala Dunia U-20

Plis deh, pak Hasto Kristiyanto 

https://t.co/brmTbueRYL",positif
"Ini beneran gak sih?? Padahal sedih bangett loohh pas tau kalau Indonesia gagal jadi tuan rumah Piala Dunia U-20 .. 
Hasto Kristiyanto 
https://t.co/cRyEm031dH",negatif
"Hasto Kristiyanto mengklaim sudah melobi pemerintah Joko Widodo agar Tim Nasional (Timnas) sepak bola Israel tak bertanding di Bali dalam gelaran Piala Dunia U-20.
https://t.co/CyrZ4hNCpG",netral
"Menurut sekjen PDIP Hasto Kristiyanto ada potensi bahaya terkait dengan kehadiran Timnas Israel ke Indonesia. Akhirnya banyak penolakan yg berimbas gagal Indonesia jadi host Piala Dunia U-20. 
https://t.co/DhBwN5D03x",negatif
"Sekjen PDIP Hasto Kristiyanto mengklaim sudah melobi pemerintah Joko Widodo agar Tim Nasional (Timnas) sepak bola Israel tak bertanding di Bali dalam gelaran Piala Dunia U-20.
https://t.co/yAMupt3boO",netral
"Kecewa bgt pas tau kalo timnas u-20 ga jadi tampil di piala dunia. Hasto Kristiyanto
https://t.co/dG4AgN5HE6",negatif
"Lantas siapa nih yg harus bertanggung jawab atas gagalnya timnas u-20 berlaga di piala dunia? Kecewa bgt. Hasto Kristiyanto
https://t.co/zPvbqRvuFJ",negatif
"Beneran ini ?? Padahal sedih dan kecewa sekali saat tau kalau Indonesia gagal untuk jadi tuan rumah Piala Dunia U-20 lhoo.. Kenapa nih Pak Hasto Kristiyanto ?? 
https://t.co/J8qypgPR0Y",negatif
"Hasto Kristiyanto selaku sekjen PDI-P mengklaim sudah melakukan lobi-lobi kepada pemerintah Joko Widodo agar Tim Nasional (Timnas) sepak bola Israel tidak ikut bertanding di Bali nanti dalam gelaran Piala Dunia U-20.
https://t.co/nJrpc9p4bD",netral
"Jujur kecewa bgt timnas u-20 jadi gagal tampil di piala dunia. Hasto Kristiyanto
https://t.co/r9b9AGej9u",negatif
"Menurut Hasto Kristiyanto sudah berusaha membangun presepsi baik kepada rakyat,walaupun kejadian sedih yang terjadi ramai dibicarakan adalah keputusan FIFA mencopot status Indonesia sebagai tuan rumah Piala Dunia U-20.
https://t.co/Xv3YhbA0fg",negatif
"Jujur aja kecewa sama beritanya kalo Indonesia batal jadi tuan rumah Piala Dunia u-20. Sayang banget loh pak Hasto Kristiyanto, padahal ini kesempatan emas memajukan sepak bola Indonesia :(
https://t.co/KxXhNqzIpg",negatif
"Kuciwa juga nih, Piala Dunia U-20 gak jadi main di Indonesia lho pak Hasto Kristiyanto hmm

https://t.co/x5YJ58mylt",negatif
"Menurut Sekjen PDIP Hasto Kristiyanto, beliau mengklaim sudah melobi pemerintah Joko Widodo agar Tim Nasional (Timnas) sepak bola Israel tak bertanding di Bali dalam gelaran Piala Dunia U-20. 
https://t.co/DKkUu9DVMz",netral
"Keringat dan air mata tumpah dalam setiap perjuangan pak ET demi Piala Dunia U-20. 
Pupus Mimpi Anak Bangsa
#DukaTimnas https://t.co/tfzPhMOQK2",negatif
"FIFA coret Indonesia menjadi tuan rumah piala dunia u-20, Nasdem: Anies tidak ngomong apa"",yang blunder kita liat efeknya
#ItsTimeRestorasiIndonesia
#NasdemNo5
#AniesPresidenku https://t.co/1hfWOHI0hB",netral
"Banyak yang kecewa dan tentunya dirugukan dengan indonesia dicoret sebagai tuan rumah piala dunia U-20, dari mulai perjuangan mereka sampai akhir kita wajib apresiasi. 
#DukaTimnas
Pupus Mimpi Anak Bangsa
https://t.co/RlGXGp0EAQ",negatif
"Menurut Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono, gagalnya Indonesia sebagai tuan rumah Piala Dunia U-20 membuat nama Indonesia tercoreng di mata dunia internasional.

#DemokratS14P
AHY Dukung Timnas https://t.co/QT26Kq8qYE",positif
"Sudah banyak keringat dan air mata yang tumpah demi piala Dunia U-20 
#DukaTimnas
Pupus Mimpi Anak Bangsa https://t.co/XjO4SGn9lf",netral
"Perjuangan ET diapresiasi keringat dan air mata tumpah demi piala Dunia U-20
Pupus Mimpi Anak Bangsa
#DukaTimnas https://t.co/QZcwNU0xEh",positif
"FIFA Coret Indonesia sebagai Tuan Rumah Piala Dunia U-20, Ini Bocoran Jurnalis Inggris https://t.co/f3EjPhPxRz #FIFA #PialaDuniaU-20 #TimnasU-20",negatif
"Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono berpandangan, pembatalan Piala Dunia U-20 akan berdampak pada munculnya ketidakpercayaan terhadap Indonesia untuk menyelenggarakan perhelatan olahraga berskala internasional.

#DemokratS14P
AHY Dukung Timnas https://t.co/x6yB7MyWhm",positif
"Keringat dan air mata sudah tumpah dlm setiap langkah perjuangan Pak Erick demi Piala Dunia U-20. Kita merasakan kesedihan itu, jg pahitnya menyimpan luka yg perih karena kita kehilangan momentum bagi talenta muda Indonesia
Pupus Mimpi Anak Bangsa
#DukaTimnas",negatif
"Erick Thohir Sudah Berjuang Keras untuk Piala Dunia U-20
Pupus Mimpi Anak Bangsa
#DukaTimnas https://t.co/iUeccAkPxg",negatif
"Erick Thohir pun menyatakan sudah berjuang semaksimal mungkin saat bertemu dengan Presiden FIFA, Gianni Infantino di Doha, Qatar  untuk memperjuangkan agar penyelenggaraan Piala Dunia U-20 tetap berjalan di tanah air.
#DukaTimnas
Pupus Mimpi Anak Bangsa https://t.co/YPXsc8BhJK",positif
"Tak Hanya Indonesia, Ini 4 Negara yang Pernah Batal Jadi Tuan Rumah Piala Dunia U-20  https://t.co/AsMBRxsU9n",netral
"setidaknya Pak Erick sudah memastikan dengan baik supaya Indonesia bisa sukses sebagai tuan rumah Piala Dunia U-20 2023
Pupus Mimpi Anak Bangsa
#DukaTimnas
https://t.co/w0cdW7ecSZ",positif
"FIFA coret Indonesia sebagai tuan rumah Piala Dunia U-20 2023, AHY: Jangan sampai PSSI dijadikan alat untuk berpolitik

AHY Dukung Timnas https://t.co/8cRclwr2Nz",positif
"perjuangan Erick Thohir dalam mempertahankan Indonesia menjadi tuan rumah Piala Dunia U-20 tidak mudah Pupus Mimpi Anak Bangsa
#DukaTimnas https://t.co/R4FYjqOghZ",negatif
"Pemerintah dan PSSI meninjau stadion yang akan digunakan jelang Piala Dunia U-20 2023 pada 20 Mei hingga 11 Juni mendatang
Pupus Mimpi Anak Bangsa
#DukaTimnas https://t.co/l6LCCkGcV9",positif
"perjalanan panjang sudah ditempuh Erick Thohir dalam memastikan Indonesia bisa sukses sebagai tuan rumah Piala Dunia U-20 2023. 
Pupus Mimpi Anak Bangsa
#DukaTimnas https://t.co/Xz7l7OF72v",positif
"Pak erick thohir  dlm memastikan indonesia bisa sukses sebagai tun rumah piala dunia  U-20  2023
Pupus Mimpi Anak Bangsa
#DukaTimnas https://t.co/gZI7mMcGpq",positif
"Barang gini wajib dibeli, nilai koleksinya tinggi❕️
Yuuuk, dukung UMKM dengan membeli official merchandise Piala Dunia U-20
langsung di
JUARAGA COURAGE STORE 
di FX SUDIRMAN MALL 
fB Floor Unit 12-12A
@erickthohir
#GueBarengErickThohir https://t.co/sSrJngZdcZ",positif
"meski Federasi Sepak bola Dunia FIFA telah resmi membatalkan Indonesia sebagai tuan rumah Piala Dunia U-20 2023, tetapi perjuangan ketua umum PSSI Erick Thohir patut mendapatkan apresiasi yang tinggi.
#DukaTimnas
Pupus Mimpi Anak Bangsa https://t.co/OPSZ04tE1R",positif
"Kapolri dampingi Presiden RI menemui pemain Timnas U-20 Indonesia di Stadion Gelora Bung Karno, Sabtu (1/4). memberikan semangat kpd timnas karena pencoretan Indonesia sebagai tuan rumah Piala Dunia U-20 2023. Ketua Umum PSSI dan PJU Mabes Polri turut hadir dlm kesempatan tsb https://t.co/NpAmNyV4KM",positif
"Ingat yah Apapun hasilnya  harus apresiasi para pihak yang sudah berusaha memberikan hasil maksimal agar terselenggara piala dunia U-20 di Indonesia,
Meskipun kini Pupus Mimpi Anak Bangsa #DukaTimnas https://t.co/vEZnvfPc8H",positif
"Upaya melobi kembali FIFA adalah bukti komitmen kuat pak Erick Thohir dalam mewujudkan impian masyarakat Indonesia agar sepakbola kita bisa tampil di Piala Dunia, sekalipun sebagai starting poin Piala Dunia U-20
#DukaTimnas
Pupus Mimpi Anak Bangsa https://t.co/vowXaOS39j",positif
"Banyak hal yg dirugikan akibat dibatalnya Piala Dunia U-20 karena olah politisi gak jelas, salah satunya para pemain timnas U-20 yg telah berlatih selama 3 tahun lebih dan kerugian materi yg mencapai triliunan rupiah. 
Pupus Mimpi Anak Bangsa 
#DukaTimnas 
https://t.co/85iVVAk7kC",negatif
"Politisi yg menolak timnas israel sangatlah blunder, wajar saja jika medsos mereka dihujat netizen karena merekalah status Indonesia sebagai tuan rumah Piala Dunia U-20 dicabut. 
Pupus Mimpi Anak Bangsa 
#DukaTimnas https://t.co/4TI8H7wzu9",positif
"Dari awal sudah bangga karena Indonesia ditunjuk sebagai tuan rumah Piala Dunia U-20 tapi ternyata pada akhirnya digagalkan oleh oknum yg tidak bertanggungjawab. 
Pupus Mimpi Anak Bangsa 
#DukaTimnas 
https://t.co/QqH1yyChgn",negatif
"Padahal sudah jelas konferensi pers Presiden Jokowi bahwa jangan campur adukkan antara politik dan olahraga agar Piala Dunia U-20 tetap digelar di Indonesia. 
Pupus Mimpi Anak Bangsa 
#DukaTimnas 
https://t.co/RnWwDjpcJe",positif
"Erick Thohir dengan Bos FIFA Gianni Infantino dinilai berhasil meyakinkan federasi sepak bola dunia itu untuk tetap berkomitmen membantu PSSI meski mencoret Indonesia sebagai tuan rumah Piala Dunia U-20 2023.
#DukaTimnas
Pupus Mimpi Anak Bangsa https://t.co/JeZwW8DiwC",positif
"Erick Thohir sudah bekerja keras dan mengerahkan energi maksimal untuk bisa mewujudkan tim squad Garuda untuk tampil di Piala Dunia U-20
Pupus Mimpi Anak Bangsa
#DukaTimnas https://t.co/bsK3To3As0",positif
"Pilu! Curhatan Pemain Timnas U-20: Mimpi Tetap Hanya Mimpi. Sebab Batalnya Piala Dunia U-20 Di Indonesia
Pupus Mimpi Anak Bangsa
#DukaTimnas

https://t.co/Aa8oIsWjwA",positif
"Perjuangan Erick Thohir dalam mempertahankan Indonesia menjadi tuan rumah Piala Dunia U-20 tidak mudah. Apalagi dihadapkan pada situasi sulit, salah satunya isu penolakan timnas Israel dari para aktor politik yang kurang dikelola dengan baik.
#DukaTimnas
Pupus Mimpi Anak Bangsa https://t.co/p8hRVWLe8Z",negatif
"Pengamat sepak bola Rony Samloy mengatakan, meski FIFA telah resmi membatalkan Indonesia sebagai tuan rumah Piala Dunia U-20 2023, tetapi perjuangan ketua umum PSSI Erick Thohir patut mendapatkan apresiasi yang tinggi.
Pupus Mimpi Anak Bangsa
#DukaTimnas

https://t.co/SBXNBRiTq3",positif
"Pupus sudah mimpi putra anak bangsa yg mau berlaga pada Piala Dunia U-20 karena gagalnya Indonesia menjadi tuan rumah Piala Dunia U-20. 
Pupus Mimpi Anak Bangsa 
#DukaTimnas 
https://t.co/Qio552W7oz",positif
"Kegagalan Indonesia menjadi tuan rumah Piala Dunia U-20 menjadi duka bersama. Tidak hanya duka bagi masyarakat Indonesia tapi juga #DukaTimnas 
Pupus Mimpi Anak Bangsa 
https://t.co/dBR0MQvIqt",negatif
"Sangat di sayang kan  sih Pupus Mimpi Anak Bangsa dan Pak Erick Thohir sudah berjuang keras untuk Piala Dunia u 20 
#DukaTimnas 
https://t.co/5hBmCPwEt8",negatif
"Dicoretnya status Indonesia sebagai tuan rumah Piala Dunia U-20 bukan karena Indonesia tidak siap, tetapi adanya intervensi oleh politisi yg menolak timnas israel yg berujung malapetaka bagi anak bangsa Indonesia. 
Pupus Mimpi Anak Bangsa 
#DukaTimnas https://t.co/19J51xMiAm",negatif
"Terimakasih ketum @erickthohir yg telah berjuang demi mewujudkan Piala Dunia U-20 digelar di Indonesia meskipun pada akhirnya digagalkan oleh FIFA karena olah oknum tak bertanggungjawab. 
Pupus Mimpi Anak Bangsa 
#DukaTimnas 
https://t.co/iqieHGC7SZ",negatif
"Yg jelas batalnya Piala Dunia U-20 di Indonesia karena ulah politisi yg intervensi mencampur adukkan politik dan olahraga dalam hal ini berkaitan dg penolakan timnas israel berlaga di Indonesia. 
Pupus Mimpi Anak Bangsa 
#DukaTimnas 
https://t.co/8oA67boQEi",positif
"Perjuangan Keras Untuk Piala Dunia U-20 akibat Prahara Berat yang terjadi. 
Pupus Mimpi Anak Bangsa
#DukaTimnas

https://t.co/3mAqMaFpz8",negatif
"Apapun dab bagaimanapun hasilnya kita harus apresiasi para pihak yang sudah berusaha memberikan hasil maksimal agar terselenggara piala dunia U-20 di indonesia. 
Pupus Mimpi Anak Bangsa #DukaTimnas https://t.co/dmKNCxGOpf",positif
"Pupus Mimpi Anak Bangsa
#DukaTimnas kerja keras pak ET dlm mperjuangkan Piala Dunia U-20 wajib diberi apresiasi https://t.co/hTfaKiku4Y",positif
"Sekang malah muncul kekecewaan dan rasa khawatir dari para pemain timnas kepada Indonesia yang kemungkinan akan kena sanksi dari FIFA karena tidak dapat menyelesaikan tugas sebagai tuan rumah piala Dunia U-20.Pupus Mimpi Anak Bangsa
#DukaTimnas
https://t.co/r6hLdFHn77",negatif
